Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20090910X95942,Incident,ENG09IA016,2009-09-08,"St. Johns, Canada",Canada,047300N,0052360W,Unknown,John F. Kennedy International,Non-Fatal,Minor,Airplane,N840MH,BOEING,767 432ER,No,2.0,Turbo Fan,121,SCHD,Personal,DELTA AIR LINES INC,0.0,0.0,0.0,0.0,Unk,Landing,"Incorrect installation of a wire bundle, which contained wires for oxygen system, passenger address system and lavatory power, led to chafing of the wires on structure. The chafing eventually exposed the wire conductors and resulted in electrical arcing, malfunction of the affected systems and a sulfur odor.",25-09-2020
20090914X13821,Accident,ERA09WA519,2009-09-14,"Perm, Russia",Russia,575452N,0056116E,USPP,Perm Airport,Fatal,Substantial,Helicopter,RA-04289,ROBINSON,R44,No,1.0,Reciprocating,NUSC,NSCH,Personal,Geliks Airline,2.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,03-11-2020
20090915X12034,Accident,ERA09LA523,2009-09-15,"Sheffield, MA",United States,004278N,0734141W,Unknown,John F. Kennedy International,Non-Fatal,Destroyed,Airplane,N336DN,CESSNA,208,No,1.0,Turbo Prop,135,NSCH,Personal,NORTH AMERICAN FLIGHT SERVICES INC,0.0,0.0,0.0,6.0,VMC,Landing,"A total loss of engine power due to a failure of the 1st stage sun gear output splines for unknown reasons, which resulted in a power turbine overspeed condition, with subsequent blade distress/release.",25-09-2020
20090918X20657,Accident,ANC09LA102,2009-09-16,"Lime Village, AK",United States,061300N,0015470W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N2594M,PIPER,PA-12,No,1.0,Reciprocating,135,NSCH,Personal,MAGNUSON AIRWAYS LLC,0.0,0.0,0.0,2.0,VMC,Landing,"The passenger's inadvertent interference with, and application of the right brake pedal during takeoff.",25-09-2020
20090918X00417,Accident,ANC09LA104,2009-09-18,"Savoonga, AK",United States,063410N,1702920W,SVA,Savoonga Airport,Non-Fatal,Substantial,Airplane,N349TA,CASA,212-200,No,2.0,Turbo Prop,135,NSCH,Personal,Bering Air Inc.,0.0,0.0,0.0,2.0,VMC,Landing,The pilots failure to maintain directional control during the landing roll in a gusting crosswind.,25-09-2020
20090921X73211,Incident,ENG09IA018,2009-09-18,"Newark, NJ",United States,404425N,0741010W,EWR,Newark Liberty Airport,Non-Fatal,Minor,Airplane,N66051,BOEING,767,No,2.0,Turbo Fan,121,SCHD,Personal,Continental Airlines,0.0,0.0,0.0,235.0,VMC,Landing,Failure of Main Landing Gear (MLG) truck beam was due to contamination of the inner surface corrosion protective layers from hydraulic fluid and deice fluid that resulted in corrosion and intergranular stress corrosion cracking.,25-09-2020
20090922X51734,Accident,CEN09CA600,2009-09-22,"Omaha, NE",United States,411811N,0955338W,OMA,Eppley Airfield,Non-Fatal,Substantial,Airplane,N1048,CESSNA,402B,No,2.0,Reciprocating,135,NSCH,Personal,DAEDALUS INC  DBA,0.0,0.0,0.0,1.0,VMC,Landing,The pilots improper decision to taxi with an obstructed windscreen and his failure to maintain clearance from the parked airplane.,25-09-2020
20090924X34441,Accident,WPR09FA464,2009-09-25,"Tucson, AZ",United States,321342N,1105958W,65AZ,St Mary's Helistop,Non-Fatal,Substantial,Helicopter,N103LN,EUROCOPTER,AS 350 B3,No,1.0,Turbo Shaft,135,NSCH,Personal,Air Methods Corp,0.0,0.0,0.0,4.0,VMC,Landing,The loss of directional control for undetermined reasons.,25-09-2020
20100106X45601,Accident,DCA09WA078,2009-09-25,"Annerdale, South Africa",South Africa,261433S,0002894E,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,ZS-RMN,ROBINSON,R44,No,1.0,Turbo Fan,NUSN,NSCH,Aerial Observation,National Airways Corporation,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,03-11-2020
20091002X22413,Accident,WPR10LA002,2009-10-03,"San Simeon, CA",United States,333949N,1211155W,PVT,Hearst Castle Airstrip,Non-Fatal,Substantial,Airplane,N31KT,CESSNA,421B,No,2.0,Reciprocating,135,NSCH,Personal,Western Air Charter,0.0,0.0,0.0,6.0,VMC,Landing,The pilot's failure to follow the manufacturers checklist and set the parking brake.,25-09-2020
20091020X14635,Accident,ERA10CA022,2009-10-05,"Unknown, Argentina",Argentina,343734S,0523822W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N156DL,BOEING,767-3P6,No,2.0,Turbo Fan,121,SCHD,Personal,DELTA AIR LINES INC,0.0,0.0,1.0,231.0,VMC,Landing,"An inadvertent encounter with turbulence, which resulted in an injury to a flight cabin attendant.",25-09-2020
20091019X45931,Accident,WPR10LA022,2009-10-15,"Molokai, HI",United States,021910N,0157546W,PHMK,Molokai Airport,Non-Fatal,Substantial,Airplane,N861MA,CESSNA,208B,No,1.0,Turbo Prop,135,SCHD,Personal,MOKULELE AIR GROUP INC,0.0,0.0,0.0,7.0,VMC,Landing,The failure of the ramp agent to use a tail stand.,25-09-2020
20091022X00120,Incident,DCA10IA001,2009-10-21,"Minneapolis, MN",United States,445250N,0931315W,MSP,Minneapolis-St Paul Internatio,Non-Fatal,Substantial,Airplane,N374NW,AIRBUS,A320,No,2.0,Turbo Fan,121,SCHD,Personal,NORTHWEST AIRLINES INC,0.0,0.0,0.0,152.0,VMC,Landing,The flight crew's failure to monitor the airplanes radio and instruments and the progress of the flight after becoming distracted by conversations and activities unrelated to the operation of the flight.,30-04-2021
20091102X24828,Accident,ERA10WA044,2009-10-22,"Kralendijk, Bonaire, Sint Maarten",Sint Maarten,012825N,0681838W,TNCB,Bonaire,Fatal,Substantial,Airplane,PJ-SUN,BRITTEN NORMAN,BN2A,No,2.0,Turbo Fan,NUSC,SCHD,Personal,Divi Divi Air NV,1.0,9.0,0.0,0.0,VMC,Landing,Probable Cause,03-11-2020
20091023X02824,Accident,WPR10FA029,2009-10-23,"Blythe, CA",United States,333719N,0114520W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N119AH,AGUSTA,A119,No,1.0,Turbo Shaft,135,NSCH,Personal,TriState CareFlight LLC,0.0,0.0,0.0,5.0,VMC,Landing,The loss of engine power during cruise flight for undetermined reasons.,25-09-2020
20091030X64143,Accident,ERA10LA041,2009-10-26,"Pleasant Grove, NC",United States,365340N,0076124W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N935AT,BOEING,717-200,No,2.0,Turbo Fan,121,SCHD,Personal,Air Tran Airways,0.0,1.0,1.0,120.0,VMC,Landing,"The captain's excessive maneuver in response to a traffic alert and collision avoidance system (TCAS) alert, which resulted in a serious injury to a flight attendant. Contributing to the accident was the operator's inadequate TCAS training and guidance.",25-09-2020
20091029X02444,Accident,ERA10CA036,2009-10-27,"Atlanta, GA",United States,333812N,0842541W,KATL,Hartsfield Atlanta Iternationa,Non-Fatal,Substantial,Airplane,N825MH,BOEING,767-432ER,No,2.0,Turbo Jet,121,SCHD,Personal,DELTA AIR LINES INC,0.0,0.0,1.0,11.0,IMC,Landing,Unforecasted turbulence resulting in a flight attendant being injured.,25-09-2020
20091102X43921,Accident,CEN10LA036,2009-11-01,"High Island A-442A,",United States,028240N,0935630W,A442,High Island A442A,Non-Fatal,Substantial,Helicopter,N272M,BELL,206,No,1.0,Turbo Shaft,135,NSCH,Personal,ROTORCRAFT LEASING COMPANY LLC,0.0,1.0,1.0,0.0,VMC,Landing,A total loss of engine power due to maintenance personnel's failure to correctly torque the Pc line following removal and reinstallation of the turbine module.,25-09-2020
20091102X82140,Accident,WPR10LA044,2009-11-02,"Phoenix, AZ",United States,033263N,0112041W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N909DA,MCDONNELL DOUGLAS,MD-90-30,No,2.0,Turbo Jet,121,SCHD,Personal,DELTA AIR LINES INC,0.0,0.0,0.0,70.0,VMC,Landing,An in-flight collision with birds.,25-09-2020
20091104X23538,Incident,WPR10IA045,2009-11-04,"Show Low, AZ",United States,341521N,0110012W,SOW,Show Low Regional Airport,Non-Fatal,Minor,Airplane,N330AV,BEECH,C-99,No,2.0,Turbo Prop,135,NSCH,Personal,"Ameriflight, LLC",0.0,1.0,0.0,0.0,VMC,Landing,An in-flight collision with a bird during initial descent.,25-09-2020
20091105X93509,Incident,DCA10IA006,2009-11-04,"Dulles International Airport, VA",United States,385651N,0772736W,IAD,Dulles International Airport,Non-Fatal,Minor,Airplane,G-BNWY,BOEING,767,No,2.0,Turbo Fan,NUSC,SCHD,Personal,British Airways PLC,0.0,0.0,0.0,0.0,VMC,Landing,"The failure of the lead and left side marshallers to identify the B40 jetway obstacle and stop the airplane's taxi before the wingtip contacted the jetway.  

Contributing to the cause of this incident were inadequate marshalling procedures used by the ground support company, which failed to: (1) provide sufficient personnel to ensure that visual contact was maintained at all times when airplanes were taxiing to the gate area and (2) verify proper positioning of jetways in the taxi path of the airplane before directing airplanes into the gate area.",25-09-2020
20100218X41458,Accident,DCA10RA031,2009-11-09,"Nairobi, Kenya",Kenya,011918S,0364854E,Unknown,John F. Kennedy International,Non-Fatal,Destroyed,Airplane,5Y-VVQ,BEECH,1900 - D,No,2.0,Turbo Fan,NUSC,NSCH,Personal,Blue Bird Aviation,0.0,0.0,0.0,0.0,VMC,Landing,<br /><br />,03-11-2020
20091117X55556,Incident,CEN10IA053,2009-11-15,"Kansas City, MO",United States,391752N,0944250W,MCI,Kansas City International,Non-Fatal,Minor,Airplane,N924FR,AIRBUS,A319-111,No,2.0,Turbo Fan,121,SCHD,Personal,Frontier Airlines,0.0,0.0,0.0,130.0,VMC,Landing,The in-flight engine ingestion of one or more Lesser Snow Geese (Chen caerulescens caerulescens).,25-09-2020
20091124X94107,Accident,DCA10FA012,2009-11-19,"New Market, WV",United States,383920N,0784229W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N209UA,BOEING,777-200,No,2.0,Turbo Fan,121,SCHD,Personal,"United Airlines Inc.,",0.0,1.0,1.0,198.0,IMC,Landing,The flight crews inadvertent encounter with a small area of cumulous clouds at night that resulted in moderate to severe convectively induced turbulence.,25-09-2020
20091121X54759,Accident,WPR10LA060,2009-11-20,"Kahuku, HI",United States,214217N,0158020W,HI58,Turtle Bay,Non-Fatal,Substantial,Helicopter,N551CR,MCDONNELL DOUGLAS HELI CO,369E,No,1.0,Turbo Shaft,135,NSCH,Personal,K & S HELICOPTERS INC,0.0,0.0,0.0,5.0,VMC,Landing,The fatigue failure of the landing gear strut and maintenance personnels failure to perform an adequate inspection of the landing gear.,25-09-2020
20091123X51050,Accident,WPR10CA064,2009-11-23,"Grand Canyon, AZ",United States,355148N,0112436W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N177PA,BELL HELICOPTER TEXTRON,206L-1,No,1.0,Turbo Shaft,091,NSCH,Instructional,Papillon Airways Inc,0.0,2.0,0.0,0.0,VMC,Landing,The pilot's failure to maintain control of the helicopter.,25-09-2020
20091210X11359,Incident,ERA10IA094,2009-12-03,"Rome, NY",United States,043142N,0752425W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N701FX,CESSNA,208B,No,1.0,Turbo Prop,135,NSCH,Personal,"Wiggins Airways, Inc.",0.0,0.0,0.0,1.0,VMC,Landing,"The operator's inadequate engine wash intervals, which resulted in compressor turbine blade sulphidation and subsequent turbine blade failure.",25-09-2020
20091209X45217,Accident,WPR10LA075,2009-12-06,"Temple Bar, AZ",United States,036113N,0114205W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N548SA,AEROSPATIALE,AS 355F1,No,2.0,Turbo Shaft,135,NSCH,Personal,HELIUSA AIRWAYS INC,0.0,0.0,0.0,7.0,VMC,Landing,The pilots inadequate preflight inspection.  Contributing to the accident was the pilots diverted attention during the preflight inspection.,25-09-2020
20100608X41922,Accident,DCA10WA067,2009-12-07,"George, South Africa",South Africa,034024S,0222251E,FAGG,George Airport,Non-Fatal,Substantial,Airplane,ZS-SJW,EMBRAER,EMB135,No,2.0,Turbo Fan,NUSC,SCHD,Personal,South African Airlink,0.0,10.0,0.0,25.0,VMC,Landing,Probable Cause,03-11-2020
20091214X24102,Accident,WPR10WA080,2009-12-09,"Dorrigo, Australia, Australia",Australia,030220S,0152440E,Unknown,John F. Kennedy International,Fatal,Substantial,Helicopter,VH-MJO,BELL,206,No,1.0,Turbo Shaft,NUSC,NSCH,Personal,Commercial Helicopters Pty Ltd,1.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,03-11-2020
20091215X64622,Accident,CEN10LA076,2009-12-11,"St. Louis, MO",United States,384455N,0902212W,STL,Lambert-St Louis International,Non-Fatal,Substantial,Airplane,N411BL,BEECH,200,No,2.0,Turbo Prop,135,NSCH,Personal,BUTLER AVIATION INC,0.0,0.0,0.0,7.0,VMC,Landing,"The pilot's failure to properly follow the manual landing gear extension procedure, resulting in a gear-up landing.",25-09-2020
20091214X41802,Incident,DCA10IA015,2009-12-14,"Charlotte, NC",United States,352150N,0805635W,CLT,Charlotte Douglas Intl,Non-Fatal,Minor,Airplane,N483A,BOEING,MD,No,2.0,Turbo Fan,121,SCHD,Personal,American Airlines,0.0,0.0,0.0,115.0,IMC,Landing,"The Captain's failure to initiate a go-around from a Category III approach when satisfactory tracking performance was not maintained below the required altitude resulting in excessive bank angle maneuvers at low altitude.
 
Factors contributing to the incident were:  The Captain's decision to execute a Category III autoland approach on a runway without rollout guidance contrary to company Flight Manual guidance, the Captain's decision to deviate from the Category III approach and continue it manually contrary to the company Operating Manual, and the First Officer's failure to call for a go-around when the approach became unstable.",25-09-2020
20100225X64638,Accident,WPR10WA148,2009-12-16,"Montreal, Canada, Canada",Canada,045290N,0074320W,CYMX,"Mirabel, Quebec",Non-Fatal,Substantial,Helicopter,C-GDSF,ROBINSON,R-44,No,1.0,Turbo Fan,NUSC,NSCH,Aerial Observation,Groupe TVA Inc.,0.0,0.0,2.0,0.0,VMC,Landing,Probable Cause,03-11-2020
20091223X50505,Accident,DCA10CA018,2009-12-18,"Dallas, TX",United States,325349N,0097217W,DFW,Dallas/Fort Worth Intl Airport,Non-Fatal,Substantial,Airplane,N515AE,BOMBARDIER,CL600 2C10,No,2.0,Turbo Fan,121,SCHD,Personal,American Eagle,0.0,1.0,0.0,3.0,VMC,Landing,"The fueler's falling asleep in the fueling truck with the truck in neutral and without the parking brake set, which allowed the truck to roll until it impacted the airplane.",25-09-2020
20091229X00323,Accident,WPR10LA092,2009-12-23,"Moab, UT",United States,384517N,1094517W,CNY,Canyonlands Field Airport,Non-Fatal,Substantial,Airplane,N520NE,CESSNA,402C,No,2.0,Reciprocating,135,NSCH,Personal,Aero Charter and Transport,0.0,0.0,0.0,1.0,IMC,Landing,"The pilot's decision to depart on a snow covered runway, which resulted in a loss of control and encounter with terrain. Contributing to the accident was the airport manager's failure to adhere to the Airport Certification Manual and close the runway due to unsafe snow accumulation.",25-09-2020
20100113X44458,Accident,WPR10WA110,2009-12-23,"Canowindra, Australia",Australia,033260S,0148310E,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,VH-UHD,GARLICK,TH1F,No,1.0,Turbo Fan,NUSC,NSCH,Personal,Caloundra Helicoper Centre Pty Ltd,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,03-11-2020
20091228X15816,Incident,CEN10IA084,2009-12-26,"Dallas, TX",United States,325329N,0097210W,KDFW,Dallas/Fort Worth Internationa,Non-Fatal,Minor,Airplane,N494AE,ATR,ATR72,No,2.0,Turbo Prop,121,SCHD,Personal,EXECUTIVE AIRLINES INC,0.0,0.0,0.0,45.0,VMC,Landing,"A fatigue failure of an elevator stop bracket, which resulted in a partial jam of the elevator control. Contributing to the failure was the improper installation of shim stacks, poor alignment of the brackets, and cyclic stresses acting on the lower stop, generated by the repeated improper use of the gust lock system.",25-09-2020
20100106X32329,Accident,ERA10LA108,2010-01-01,"Concord, NC",United States,352330N,0804230W,JQF,Concord Regional,Non-Fatal,Substantial,Airplane,N8985C,PIPER,PA-32R-300,No,1.0,Reciprocating,135,NSCH,Personal,Ram Air Freight Inc.,0.0,0.0,0.0,1.0,IMC,Landing,A missing right main landing gear aft trunnion mount attachment nut.,25-09-2020
20100103X60452,Accident,ERA10LA103,2010-01-02,"Somerset, KY",United States,037313N,0843656W,SME,Lake Cumberland Regional,Non-Fatal,Substantial,Airplane,N227ML,FAIRCHILD,SA227,No,2.0,Turbo Prop,135,NSCH,Personal,"Locair, Inc",0.0,0.0,0.0,3.0,VMC,Landing,"Damaged wiring in the nosewheel steering harness, which resulted in a loss of control during landing. Contributing to the accident was the pilots' improper touchdown point.",25-09-2020
20100118X42210,Accident,WPR10WA114,2010-01-04,"Palau International Airport, Palau",Palau,007222N,1343240E,PTRO,Palau International Airport,Non-Fatal,Substantial,Airplane,T8A182P,CESSNA,182,No,1.0,Reciprocating,NUSC,NSCH,Personal,ABA Sky Inc,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,25-09-2020
20100106X55618,Accident,CEN10LA090,2010-01-06,"Kearney, NE",United States,404337N,0099024W,EAR,Kearney Regional Airport,Non-Fatal,Substantial,Airplane,N206AV,BEECH,C-99,No,2.0,Turbo Prop,135,NSCH,Personal,"Ameriflight, LLC",0.0,0.0,0.0,1.0,IMC,Landing,The failure of the pilot to maintain adequate airspeed during the approach resulting in a stall. Contributing to the accident was the accumulation of structural icing during the flight.,25-09-2020
20100219X11249,Incident,ENG10IA016,2010-01-07,"Cincinnati (CVG), OH",United States,039449N,0084422W,CVG,Cincinnati International Airpo,Non-Fatal,Minor,Airplane,N803DH,DOUGLAS,DC8,No,4.0,Turbo Fan,121,SCHD,Personal,ASTAR AIR CARGO INC,0.0,0.0,0.0,0.0,VMC,Landing,Failure of the NLG cylinder occurred by intergranular rupture; coincidental to a chrome plating crack. The failure origin occurred along the inner surface of the cylinder and then propagated by stress corrosion cracking to the outer surface. A secondary crack with the same features as the primary crack was found diagonal to the primary crack. Both cracks initiated by intergranular cracking due to grinding burns caused by abusive grinding and propagated by stress corrosion cracking. Hydrogen embrittlement did not contribute to the intergranular cracking.,25-09-2020
20100112X10853,Incident,DCA10IA021,2010-01-10,"Newark, NJ",United States,404426N,0741011W,KEWR,Newark,Non-Fatal,Minor,Airplane,N816UA,AIRBUS INDUSTRIE,A319-131,No,2.0,Turbo Jet,121,SCHD,Personal,UNITED AIR LINES INC,0.0,3.0,0.0,50.0,VMC,Landing,"A mechanical failure of internal components of the right main landing gear door actuator resulting in the flight crew being unable to fully extend the right main landing gear using the normal and alternate procedures.

Contributing to this incident was a circular reference in the company Flight Manual in which the Landing Gear Gravity Extension checklist referred back to the Landing Gear Unsafe Indication After Extension checklist rather than the Landing Gear - Partial Gear or Gear Up Landing checklist.",25-09-2020
